QualifiedName	Name	Complexity	Coupling	Size	Lack of Cohesion	CBO	RFC	SRFC	DIT	NOC	WMC	LOC	CMLOC	NOF	NOSF	NOM	NOSM	NORM	LCOM	LCAM	LTCC	ATFD	SI	Coverage	
weka.gui.beans.Startable	Startable	low	low	low	low	0	2	0	1	2	2	3	2	0	0	2	0	0	0.0	0.0	0.0	0	0.0		
weka.gui.beans.StreamThroughput	StreamThroughput	low	low	low-medium	low-medium	1	11	3	1	0	20	74	63	9	1	9	0	0	0.725	0.644	0.464	0	0.0		
weka.gui.beans.StripChart	StripChart	medium-high	medium-high	medium-high	high	11	136	79	5	0	87	445	365	31	1	36	2	0	0.936	0.859	0.913	0	0.0		
weka.gui.beans.StripChartBeanInfo	StripChartBeanInfo	low-medium	low	low	low	0	4	1	2	0	4	20	19	0	0	3	0	3	0.0	0.0	0.0	0	2.0		
weka.gui.beans.StripChartCustomizer	StripChartCustomizer	very-high	low	low	low	1	220	7	5	0	4	20	12	2	1	4	0	2	0.889	0.417	0.667	0	2.5		
weka.gui.beans.StructureProducer	StructureProducer	low	low	low	low	1	1	0	1	10	1	2	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
weka.gui.beans.SubstringLabeler	SubstringLabeler	medium-high	medium-high	medium-high	high	12	120	49	5	0	82	251	229	15	1	36	0	0	0.942	0.885	0.917	0	0.0		
weka.gui.beans.SubstringLabelerBeanInfo	SubstringLabelerBeanInfo	low-medium	low	low	low	0	3	1	2	0	3	20	19	0	0	2	0	2	0.0	0.0	0.0	0	2.0		
weka.gui.beans.SubstringLabelerCustomizer	SubstringLabelerCustomizer	very-high	low-medium	low-medium	medium-high	6	257	43	5	0	18	277	255	19	1	10	0	0	0.9	0.72	1.0	0	0.0		
weka.gui.beans.SubstringLabelerRules	SubstringLabelerRules	low-medium	low-medium	medium-high	low-medium	8	73	30	1	0	39	302	132	10	2	13	1	0	0.882	0.684	0.795	0	0.0		
weka.gui.beans.SubstringReplacer	SubstringReplacer	medium-high	low-medium	low-medium	high	9	90	32	5	0	44	143	126	10	1	25	0	0	0.914	0.828	0.854	0	0.0		
weka.gui.beans.SubstringReplacerBeanInfo	SubstringReplacerBeanInfo	low-medium	low	low	low	0	3	1	2	0	3	16	15	0	0	2	0	2	0.0	0.0	0.0	0	2.0		
weka.gui.beans.SubstringReplacerCustomizer	SubstringReplacerCustomizer	very-high	low-medium	low-medium	medium-high	6	240	33	5	0	18	248	229	16	1	10	0	0	0.922	0.72	1.0	0	0.0		
weka.gui.beans.SubstringReplacerRules	SubstringReplacerRules	low	low-medium	low-medium	low	6	41	17	1	0	15	211	46	5	1	5	1	0	0.833	0.472	0.667	0	0.0		
weka.gui.beans.TextEvent	TextEvent	low-medium	low	low	low	0	3	0	2	0	3	13	8	2	1	3	0	0	0.833	0.444	0.333	0	0.0		
weka.gui.beans.TextListener	TextListener	low	low	low	low	1	1	0	1	2	1	2	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
weka.gui.beans.TextSaver	TextSaver	medium-high	low	low-medium	high	4	60	24	5	0	31	106	95	5	1	21	0	0	0.847	0.82	0.868	0	0.0		
weka.gui.beans.TextSaverBeanInfo	TextSaverBeanInfo	low-medium	low	low	low	0	2	0	2	0	2	9	8	0	0	2	0	2	0.0	0.0	0.0	0	2.0		
weka.gui.beans.TextSaverCustomizer	TextSaverCustomizer	medium-high	low	low-medium	low-medium	4	47	27	5	0	8	85	75	7	1	8	0	0	0.9	0.7	0.933	0	0.0		
weka.gui.beans.TextViewer	TextViewer	medium-high	low-medium	medium-high	high	9	149	74	5	0	64	296	280	9	1	38	1	2	0.9	0.888	0.945	0	0.263		
weka.gui.beans.TextViewerBeanInfo	TextViewerBeanInfo	low-medium	low	low	low	0	2	1	2	0	2	13	12	0	0	1	0	1	0.0	0.0	0.0	0	2.0		
weka.gui.beans.ThresholdDataEvent	ThresholdDataEvent	low-medium	low	low	low	2	4	0	2	0	4	15	10	2	1	4	0	0	0.833	0.437	0.667	0	0.0		
weka.gui.beans.ThresholdDataListener	ThresholdDataListener	low	low	low	low	1	1	0	1	3	1	2	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
weka.gui.beans.TrainTestSplitMaker	TrainTestSplitMaker	medium-high	low-medium	low-medium	high	6	70	34	6	0	62	210	200	6	1	26	0	0	0.897	0.821	0.914	0	0.0		
weka.gui.beans.TrainTestSplitMakerBeanInfo	TrainTestSplitMakerBeanInfo	low-medium	low	low	low	0	3	1	3	0	3	16	14	0	0	2	0	2	0.0	0.0	0.0	0	3.0		
weka.gui.beans.TrainTestSplitMakerCustomizer	TrainTestSplitMakerCustomizer	very-high	low	low	low	1	220	7	5	0	4	20	12	2	1	4	0	2	0.889	0.417	0.667	0	2.5		
weka.gui.beans.TrainingSetEvent	TrainingSetEvent	low-medium	low	low	low	1	11	1	2	0	11	35	26	6	1	9	0	0	0.911	0.528	0.833	0	0.0		
weka.gui.beans.TrainingSetListener	TrainingSetListener	low	low	low	low	1	1	0	1	15	1	2	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
weka.gui.beans.TrainingSetMaker	TrainingSetMaker	medium-high	low-medium	low-medium	low-medium	8	44	20	6	0	24	74	69	1	1	12	0	0	0.875	0.7	0.8	0	0.0		
weka.gui.beans.TrainingSetMakerBeanInfo	TrainingSetMakerBeanInfo	low-medium	low	low	low	0	0	0	3	0	0	2	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
weka.gui.beans.TrainingSetProducer	TrainingSetProducer	low	low	low	low	1	2	0	1	5	2	3	2	0	0	2	0	0	0.0	0.0	0.0	0	0.0		
weka.gui.beans.UserRequestAcceptor	UserRequestAcceptor	low	low	low	low	0	2	0	1	16	2	3	2	0	0	2	0	0	0.0	0.25	0.0	0	0.0		
weka.gui.beans.Visible	Visible	low	low	low	low	1	3	0	1	31	3	4	3	0	0	3	0	0	0.0	0.333	0.0	0	0.0		
weka.gui.beans.VisualizableErrorEvent	VisualizableErrorEvent	low-medium	low	low	low	1	2	0	2	0	2	9	5	1	1	2	0	0	1.0	0.333	0.0	0	0.0		
weka.gui.beans.VisualizableErrorListener	VisualizableErrorListener	low	low	low	low	1	1	0	1	1	1	2	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
weka.gui.beans.WekaOffscreenChartRenderer	WekaOffscreenChartRenderer	high	low	low-medium	low	5	164	27	2	0	35	137	136	0	0	5	0	1	0.0	0.3	0.0	0	0.4		
weka.gui.beans.WekaWrapper	WekaWrapper	low	low	low	low	0	2	0	1	6	2	3	2	0	0	2	0	0	0.0	0.25	0.0	0	0.0		
<Package>weka.gui.beans.xml	weka.gui.beans.xml	low-medium	low	low-medium	low						204	1088													
weka.gui.beans.xml.XMLBeans	XMLBeans	very-high	high	high	medium-high	24	324	149	3	0	204	1088	1034	9	44	44	0	4	0.964	0.767	0.28	2	0.273		
<Package>weka.gui.boundaryvisualizer	weka.gui.boundaryvisualizer	low-medium	low-medium	medium-high	low						373	2025													
weka.gui.boundaryvisualizer.BoundaryPanel	BoundaryPanel	high	low-medium	high	high	9	183	105	5	1	108	618	427	33	3	42	1	1	0.955	0.857	0.861	0	0.119		
weka.gui.boundaryvisualizer.BoundaryPanelDistributed	BoundaryPanelDistributed	medium-high	low-medium	medium-high	medium-high	9	143	58	6	0	49	349	331	11	6	12	1	1	0.926	0.705	1.0	0	0.5		
weka.gui.boundaryvisualizer.BoundaryVisualizer	BoundaryVisualizer	very-high	medium-high	medium-high	medium-high	18	378	126	5	0	58	720	581	40	3	14	4	0	0.904	0.722	0.769	0	0.0		
weka.gui.boundaryvisualizer.DataGenerator	DataGenerator	low	low	low	low-medium	1	7	0	1	1	7	8	7	0	0	7	0	0	0.0	0.657	0.0	0	0.0		
weka.gui.boundaryvisualizer.KDDataGenerator	KDDataGenerator	medium-high	low	low-medium	low-medium	4	50	25	1	0	56	170	156	11	2	15	0	0	0.858	0.7	0.639	0	0.0		
weka.gui.boundaryvisualizer.RemoteBoundaryVisualizerSubTask	RemoteBoundaryVisualizerSubTask	low-medium	low-medium	low-medium	low-medium	9	57	27	1	0	34	146	121	23	1	19	0	0	0.942	0.684	0.925	0	0.0		
weka.gui.boundaryvisualizer.RemoteResult	RemoteResult	low	low	low	low	0	5	0	1	0	5	14	10	2	1	5	0	0	0.833	0.4	0.6	0	0.0		
<Package>weka.gui.experiment	weka.gui.experiment	medium-high	medium-high	medium-high	low						543	3900													
weka.gui.experiment.AbstractSetupPanel	AbstractSetupPanel	medium-high	low	low	medium-high	3	29	12	5	2	13	32	29	0	0	10	1	0	0.0	0.709	0.0	0	0.0		
weka.gui.experiment.AlgorithmListPanel	AlgorithmListPanel	very-high	low-medium	medium-high	medium-high	10	406	68	5	0	46	417	378	17	1	9	1	0	0.667	0.757	0.667	0	0.0		
weka.gui.experiment.DatasetListPanel	DatasetListPanel	very-high	low-medium	low-medium	medium-high	9	447	73	5	0	42	243	231	9	1	6	1	0	0.6	0.714	0.7	0	0.0		
weka.gui.experiment.DistributeExperimentPanel	DistributeExperimentPanel	medium-high	low	low-medium	low-medium	4	50	35	5	0	12	118	103	8	1	7	1	0	0.778	0.625	0.6	0	0.0		
weka.gui.experiment.Experimenter	Experimenter	very-high	low-medium	low-medium	low	9	398	31	6	0	7	88	76	5	3	4	1	2	1.0	0.533	0.8	0	3.0		
weka.gui.experiment.ExperimenterDefaults	ExperimenterDefaults	medium-high	low	low-medium	low	4	115	32	1	0	30	100	89	0	3	0	26	0	1.0	0.462	0.991	0	0.0		
weka.gui.experiment.GeneratorPropertyIteratorPanel	GeneratorPropertyIteratorPanel	very-high	low	low-medium	low-medium	4	282	52	5	0	19	136	128	5	1	7	1	0	0.667	0.675	0.667	0	0.0		
weka.gui.experiment.HostListPanel	HostListPanel	medium-high	low	low-medium	low	1	33	29	5	0	13	73	65	4	1	4	1	0	0.6	0.55	0.7	0	0.0		
weka.gui.experiment.OutputFormatDialog	OutputFormatDialog	very-high	low-medium	low-medium	low-medium	7	291	73	6	0	23	262	238	20	3	10	1	0	0.883	0.682	0.867	0	0.0		
weka.gui.experiment.ResultsPanel	ResultsPanel	very-high	high	high	medium-high	29	595	203	5	0	93	907	842	47	4	22	1	0	0.942	0.789	0.778	0	0.0		
weka.gui.experiment.RunNumberPanel	RunNumberPanel	medium-high	low	low-medium	low	1	29	24	5	0	9	76	70	3	1	5	1	0	0.75	0.5	0.667	0	0.0		
weka.gui.experiment.RunPanel	RunPanel	medium-high	low-medium	low-medium	low-medium	6	95	33	5	0	20	209	97	6	2	7	1	0	0.825	0.625	0.8	0	0.0		
weka.gui.experiment.SetupModePanel	SetupModePanel	medium-high	low	low-medium	low	5	30	22	5	0	23	73	65	5	1	7	0	2	0.806	0.571	0.476	0	1.429		
weka.gui.experiment.SetupPanel	SetupPanel	very-high	medium-high	medium-high	medium-high	13	476	91	6	0	47	417	377	24	1	14	1	1	0.868	0.72	0.818	1	0.429		
weka.gui.experiment.SimpleSetupPanel	SimpleSetupPanel	very-high	medium-high	medium-high	medium-high	20	369	137	6	0	124	749	690	36	7	22	0	1	0.873	0.78	0.778	1	0.273		
<Package>weka.gui.explorer	weka.gui.explorer	medium-high	medium-high	very-high	low						885	7633													
weka.gui.explorer.AbstractPlotInstances	AbstractPlotInstances	low-medium	low	low-medium	low-medium	2	19	9	1	2	21	54	48	3	1	16	0	0	0.688	0.672	0.836	0	0.0		
weka.gui.explorer.AssociationsPanel	AssociationsPanel	very-high	high	medium-high	high	25	381	87	6	0	66	541	492	14	1	20	1	7	0.917	0.848	0.962	0	2.1		
weka.gui.explorer.AttributeSelectionPanel	AttributeSelectionPanel	very-high	high	high	high	23	458	124	6	0	71	940	852	23	1	22	1	7	0.905	0.848	0.962	0	1.909		
weka.gui.explorer.ClassifierErrorsPlotInstances	ClassifierErrorsPlotInstances	very-high	medium-high	medium-high	high	12	209	58	2	1	104	363	352	9	1	24	0	0	0.826	0.842	0.75	0	0.0		
weka.gui.explorer.ClassifierPanel	ClassifierPanel	very-high	very-high	very-high	very-high	56	637	225	6	0	215	2626	2421	52	3	57	3	7	0.966	0.907	0.949	0	0.737		
weka.gui.explorer.ClassifierPanelLaunchHandlerPlugin	ClassifierPanelLaunchHandlerPlugin	low	low	low	low	1	3	0	1	0	3	4	3	0	0	3	0	0	0.0	0.333	0.0	0	0.0		
weka.gui.explorer.ClustererAssignmentsPlotInstances	ClustererAssignmentsPlotInstances	high	low-medium	low-medium	low-medium	9	192	23	2	0	24	91	86	3	1	11	0	0	0.667	0.682	0.4	0	0.0		
weka.gui.explorer.ClustererPanel	ClustererPanel	very-high	very-high	high	high	37	578	180	6	0	139	1350	1262	32	2	30	1	7	0.926	0.852	0.962	0	1.4		
weka.gui.explorer.ClustererPanelLaunchHandlerPlugin	ClustererPanelLaunchHandlerPlugin	low	low	low	low	1	3	0	1	0	3	4	3	0	0	3	0	0	0.0	0.333	0.0	0	0.0		
weka.gui.explorer.DataGeneratorPanel	DataGeneratorPanel	very-high	low-medium	low-medium	low-medium	8	270	32	5	0	15	70	61	4	1	8	0	0	0.833	0.656	0.679	0	0.0		
weka.gui.explorer.Explorer	Explorer	very-high	medium-high	low-medium	low-medium	14	435	61	5	0	21	149	121	5	3	8	1	0	0.922	0.639	0.75	0	0.0		
weka.gui.explorer.ExplorerDefaults	ExplorerDefaults	medium-high	low-medium	low-medium	low-medium	8	124	22	1	0	52	191	180	0	3	0	41	0	0.889	0.618	0.992	0	0.0		
weka.gui.explorer.PreprocessPanel	PreprocessPanel	very-high	very-high	high	very-high	33	617	161	6	0	119	1160	1084	31	1	37	1	10	0.96	0.901	0.883	1	1.622		
weka.gui.explorer.VisualizePanel	VisualizePanel	medium-high	low-medium	low-medium	medium-high	6	133	19	6	0	17	90	66	3	1	11	1	5	0.875	0.733	0.909	0	2.727		
<Package>weka.gui.filters	weka.gui.filters	low	low	low	low						16	242													
weka.gui.filters.AddUserFieldsCustomizer	AddUserFieldsCustomizer	medium-high	low	low-medium	low-medium	5	43	33	5	0	16	242	225	14	1	10	0	0	0.867	0.675	0.905	0	0.0		
<Package>weka.gui.graphvisualizer	weka.gui.graphvisualizer	medium-high	low	medium-high	low						553	2240													
weka.gui.graphvisualizer.BIFFormatException	BIFFormatException	low-medium	low	low	low	0	1	0	3	0	1	5	2	0	1	1	0	0	0.0	0.0	0.0	0	0.0		
weka.gui.graphvisualizer.BIFParser	BIFParser	medium-high	low-medium	low-medium	low	8	37	33	1	0	52	216	210	5	0	3	2	0	0.4	0.4	0.5	0	0.0		
weka.gui.graphvisualizer.DotParser	DotParser	medium-high	low	low-medium	low-medium	2	34	31	1	0	87	262	257	4	0	10	1	0	0.625	0.662	0.667	0	0.0		
weka.gui.graphvisualizer.GraphConstants	GraphConstants	low	low	low	low	0	0	0	1	5	0	5	0	0	6	0	0	0	0.0	0.0	0.0	0	0.0		
weka.gui.graphvisualizer.GraphEdge	GraphEdge	low	low	low	low	0	4	0	1	0	8	22	16	5	0	4	0	0	0.267	0.5	0.0	0	0.0		
weka.gui.graphvisualizer.GraphNode	GraphNode	low	low	low	low	0	4	1	1	0	5	17	9	9	0	3	0	0	1.111	0.417	0.0	0	0.0		
weka.gui.graphvisualizer.GraphVisualizer	GraphVisualizer	medium-high	low-medium	medium-high	low-medium	9	122	60	5	0	30	818	382	18	1	8	1	0	0.774	0.689	0.429	0	0.0		
weka.gui.graphvisualizer.HierarchicalBCEngine	HierarchicalBCEngine	very-high	low	medium-high	medium-high	4	72	55	1	0	246	878	828	16	0	40	1	0	0.885	0.735	0.857	0	0.0		
weka.gui.graphvisualizer.LayoutCompleteEvent	LayoutCompleteEvent	low-medium	low	low	low	0	1	0	2	0	1	5	2	0	1	1	0	0	0.0	0.0	0.0	0	0.0		
weka.gui.graphvisualizer.LayoutCompleteEventListener	LayoutCompleteEventListener	low	low	low	low	1	1	0	1	2	1	2	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
weka.gui.graphvisualizer.LayoutEngine	LayoutEngine	low	low	low	low-medium	2	9	0	1	1	9	10	9	0	0	9	0	0	0.0	0.689	0.0	0	0.0		
<Package>weka.gui.hierarchyvisualizer	weka.gui.hierarchyvisualizer	low	low	low	low						81	247													
weka.gui.hierarchyvisualizer.HierarchyVisualizer	HierarchyVisualizer	medium-high	low	low-medium	low-medium	0	52	40	6	0	62	247	177	7	1	13	1	1	0.917	0.694	1.0	1	0.462		
<Package>weka.gui.knowledgeflow	weka.gui.knowledgeflow	medium-high	high	high	low						664	4056													
weka.gui.knowledgeflow.AbstractGraphicalCommand	AbstractGraphicalCommand	low	low	low	low	0	4	0	1	2	4	8	6	1	0	4	0	0	0.0	0.25	1.0	0	0.0		
weka.gui.knowledgeflow.AttributeSummaryPerspective	AttributeSummaryPerspective	medium-high	low-medium	low-medium	low	7	96	38	6	0	18	118	95	3	1	8	0	4	0.75	0.458	0.8	0	3.0		
weka.gui.knowledgeflow.BaseInteractiveViewer	BaseInteractiveViewer	medium-high	low	low-medium	medium-high	5	31	13	5	10	15	76	68	5	1	13	0	0	0.833	0.769	0.803	0	0.0		
weka.gui.knowledgeflow.DesignPanel	DesignPanel	medium-high	low	low	low	1	7	6	5	0	1	45	43	0	1	1	0	0	0.0	0.0	0.0	0	0.0		
weka.gui.knowledgeflow.GOEStepEditorDialog	GOEStepEditorDialog	very-high	low	low-medium	low	5	253	29	6	11	19	71	63	6	1	7	0	3	0.886	0.476	0.0	0	2.571		
weka.gui.knowledgeflow.GetPerspectiveNamesGraphicalCommand	GetPerspectiveNamesGraphicalCommand	low-medium	low-medium	low	low	6	13	8	2	0	8	31	27	1	1	4	0	0	0.75	0.25	0.833	0	0.0		
weka.gui.knowledgeflow.GraphicalEnvironmentCommandHandler	GraphicalEnvironmentCommandHandler	low	low	low	low	0	1	0	1	1	1	3	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
weka.gui.knowledgeflow.InvisibleNode	InvisibleNode	low-medium	low	low	low	1	12	6	2	0	16	43	40	1	1	7	0	0	0.875	0.5	0.81	0	0.0		
weka.gui.knowledgeflow.InvisibleTreeModel	InvisibleTreeModel	low-medium	low	low	low	1	17	4	2	0	11	27	24	1	1	7	0	2	0.625	0.543	0.524	0	0.571		
weka.gui.knowledgeflow.KFGUIConsts	KFGUIConsts	low	low	low	low	0	0	0	1	0	0	12	0	0	7	0	0	0	0.0	0.0	0.0	0	0.0		
weka.gui.knowledgeflow.KFGraphicalEnvironmentCommandHandler	KFGraphicalEnvironmentCommandHandler	low	low	low	low	4	31	8	1	0	5	33	22	2	0	2	0	0	0.0	0.375	0.0	0	0.0		
weka.gui.knowledgeflow.KnowledgeFlow	KnowledgeFlow	low	low	low	low	3	28	7	1	0	1	11	10	0	0	0	1	0	0.0	0.0	0.0	0	0.0		
weka.gui.knowledgeflow.KnowledgeFlowApp	KnowledgeFlowApp	very-high	medium-high	low-medium	low	14	543	45	6	0	26	150	114	2	3	9	1	3	1.04	0.6	0.956	0	2.0		
weka.gui.knowledgeflow.LayoutPanel	LayoutPanel	very-high	high	medium-high	medium-high	21	330	151	6	0	94	850	841	7	1	18	0	0	0.857	0.788	0.0	1	0.0		
weka.gui.knowledgeflow.MainKFPerspective	MainKFPerspective	very-high	high	high	high	27	376	90	6	0	75	300	278	11	4	43	0	7	0.947	0.887	0.885	1	0.977		
weka.gui.knowledgeflow.MainKFPerspectiveToolBar	MainKFPerspectiveToolBar	medium-high	low	medium-high	medium-high	3	73	58	5	0	22	774	747	5	2	12	0	0	0.893	0.759	0.857	0	0.0		
weka.gui.knowledgeflow.NoteVisual	NoteVisual	medium-high	low	low-medium	medium-high	3	31	23	6	0	12	57	53	2	1	11	0	4	0.833	0.753	0.822	0	2.182		
weka.gui.knowledgeflow.SQLViewerPerspective	SQLViewerPerspective	medium-high	low-medium	low-medium	low	9	145	26	6	0	6	72	58	4	1	3	0	0	0.7	0.333	0.0	0	0.0		
weka.gui.knowledgeflow.ScatterPlotMatrixPerspective	ScatterPlotMatrixPerspective	medium-high	low-medium	low	low	6	124	11	6	0	8	34	27	2	1	6	0	4	0.667	0.556	0.667	0	4.0		
weka.gui.knowledgeflow.SendToPerspectiveGraphicalCommand	SendToPerspectiveGraphicalCommand	low-medium	low-medium	low	low	6	37	12	2	0	11	43	39	1	1	4	0	0	0.75	0.25	0.833	0	0.0		
weka.gui.knowledgeflow.ShadowBorder	ShadowBorder	low-medium	low	low-medium	low-medium	0	14	7	2	0	11	68	64	2	1	7	0	4	0.667	0.619	0.714	0	1.143		
weka.gui.knowledgeflow.StepEditorDialog	StepEditorDialog	medium-high	low-medium	low-medium	high	8	140	71	5	11	36	188	170	13	1	24	0	0	0.947	0.856	0.5	0	0.0		
weka.gui.knowledgeflow.StepInteractiveViewer	StepInteractiveViewer	low	low	low	low-medium	3	8	0	1	1	8	9	8	0	0	8	0	0	0.0	0.656	0.0	0	0.0		
weka.gui.knowledgeflow.StepTree	StepTree	high	medium-high	low-medium	medium-high	14	174	76	5	0	41	218	197	2	2	11	0	1	0.938	0.777	1.0	1	0.455		
weka.gui.knowledgeflow.StepTreeIgnore	StepTreeIgnore	low	low	low	low	0	0	0	1	0	0	4	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
weka.gui.knowledgeflow.StepTreeLeafDetails	StepTreeLeafDetails	medium-high	low-medium	low-medium	low	7	126	15	1	0	17	53	45	6	1	8	0	0	0.857	0.5	0.714	0	0.0		
weka.gui.knowledgeflow.StepVisual	StepVisual	medium-high	low-medium	low-medium	high	6	85	54	5	1	47	177	168	6	2	19	6	2	0.917	0.847	0.897	0	0.526		
weka.gui.knowledgeflow.TemplateManager	TemplateManager	medium-high	low-medium	low-medium	low	5	133	10	1	0	15	58	48	0	0	8	0	0	0.0	0.312	0.0	0	0.0		
weka.gui.knowledgeflow.VisibleLayout	VisibleLayout	very-high	high	very-high	high	25	458	157	5	0	119	523	491	16	4	52	1	0	0.928	0.899	0.821	0	0.0		
<Package>weka.gui.knowledgeflow.steps	weka.gui.knowledgeflow.steps	low-medium	high	very-high	low						437	3935													
weka.gui.knowledgeflow.steps.ASEvaluatorStepEditorDialog	ASEvaluatorStepEditorDialog	very-high	low	low	low	2	232	8	7	0	2	18	14	1	1	2	0	2	1.0	0.25	0.0	1	7.0		
weka.gui.knowledgeflow.steps.AttributeSummarizerInteractiveView	AttributeSummarizerInteractiveView	medium-high	low-medium	low-medium	low	8	118	24	6	0	6	93	85	5	1	4	0	2	1.0	0.375	0.833	0	3.0		
weka.gui.knowledgeflow.steps.AttributeSummarizerStepEditorDialog	AttributeSummarizerStepEditorDialog	medium-high	low	low	low	3	13	8	8	0	2	16	13	0	1	2	0	2	0.0	0.0	0.0	0	8.0		
weka.gui.knowledgeflow.steps.BlockStepEditorDialog	BlockStepEditorDialog	medium-high	low-medium	low	low	7	24	17	6	0	4	22	19	1	1	2	0	2	1.0	0.0	0.0	0	6.0		
weka.gui.knowledgeflow.steps.BoundaryPlotterInteractiveView	BoundaryPlotterInteractiveView	medium-high	low	low-medium	low	4	36	25	6	0	10	89	83	3	1	6	0	1	0.75	0.556	0.6	0	1.0		
weka.gui.knowledgeflow.steps.BoundaryPlotterStepEditorDialog	BoundaryPlotterStepEditorDialog	medium-high	low-medium	low-medium	low	7	37	24	7	0	16	82	74	4	1	2	0	2	0.4	0.0	0.0	0	7.0		
weka.gui.knowledgeflow.steps.ClassAssignerStepEditorDialog	ClassAssignerStepEditorDialog	very-high	low-medium	low-medium	low	7	296	32	7	0	18	67	64	1	1	3	0	1	0.75	0.444	0.0	1	2.333		
weka.gui.knowledgeflow.steps.ClassValuePickerStepEditorDialog	ClassValuePickerStepEditorDialog	very-high	low-medium	low-medium	low	7	298	26	7	0	13	57	54	1	1	2	0	1	1.0	0.25	0.0	0	3.5		
weka.gui.knowledgeflow.steps.ClassifierPerformanceEvaluatorStepEditorDialog	ClassifierPerformanceEvaluatorStepEditorDialog	very-high	low-medium	low-medium	low	6	257	29	7	0	12	105	96	6	1	3	0	2	0.857	0.333	1.0	0	4.667		
weka.gui.knowledgeflow.steps.CostBenefitAnalysisInteractiveView	CostBenefitAnalysisInteractiveView	high	low-medium	low-medium	low	7	180	22	6	0	5	96	90	4	1	2	0	0	0.0	0.0	1.0	0	0.0		
weka.gui.knowledgeflow.steps.DataGridStepEditorDialog	DataGridStepEditorDialog	high	low-medium	low-medium	low	7	195	66	6	0	38	292	215	12	1	5	0	2	0.846	0.0	0.0	0	2.4		
weka.gui.knowledgeflow.steps.DataVisualizerInteractiveView	DataVisualizerInteractiveView	high	low-medium	low-medium	low	8	166	35	6	0	11	139	130	5	2	4	0	2	0.929	0.375	0.667	0	3.0		
weka.gui.knowledgeflow.steps.DataVisualizerStepEditorDialog	DataVisualizerStepEditorDialog	medium-high	low	low	low	3	13	8	8	0	2	16	13	0	1	2	0	2	0.0	0.0	0.0	0	8.0		
weka.gui.knowledgeflow.steps.ExecuteProcessStepEditorDialog	ExecuteProcessStepEditorDialog	medium-high	low	low-medium	low	3	29	14	6	0	6	128	39	4	1	2	0	2	0.4	0.0	0.0	0	6.0		
weka.gui.knowledgeflow.steps.FlowByExpressionStepEditorDialog	FlowByExpressionStepEditorDialog	medium-high	low-medium	medium-high	low	10	82	61	6	0	25	479	463	14	1	5	0	2	0.867	0.533	0.0	1	2.4		
weka.gui.knowledgeflow.steps.GraphViewerInteractiveView	GraphViewerInteractiveView	medium-high	low-medium	low-medium	low	9	65	25	6	0	7	127	119	6	1	2	0	0	0.0	0.0	1.0	0	0.0		
weka.gui.knowledgeflow.steps.ImageViewerInteractiveView	ImageViewerInteractiveView	medium-high	low	low-medium	low	2	31	25	6	0	5	153	67	3	1	2	0	0	0.0	0.0	1.0	0	0.0		
weka.gui.knowledgeflow.steps.JobStepEditorDialog	JobStepEditorDialog	medium-high	low	low	low	3	51	13	7	0	4	40	37	1	1	2	0	1	0.0	0.25	0.0	0	3.5		
weka.gui.knowledgeflow.steps.JoinStepEditorDialog	JoinStepEditorDialog	medium-high	low	low-medium	low	4	58	37	6	0	20	212	196	14	1	3	0	2	0.9	0.0	0.0	0	4.0		
weka.gui.knowledgeflow.steps.LoaderStepEditorDialog	LoaderStepEditorDialog	very-high	low-medium	low	low	6	297	21	7	0	10	48	45	1	1	4	0	0	1.0	0.5	1.0	1	0.0		
weka.gui.knowledgeflow.steps.ModelPerformanceChartInteractiveView	ModelPerformanceChartInteractiveView	medium-high	low-medium	low	low	6	150	17	6	0	7	41	35	2	2	4	0	2	0.875	0.375	0.667	1	3.0		
weka.gui.knowledgeflow.steps.ModelPerformanceChartStepEditorDialog	ModelPerformanceChartStepEditorDialog	very-high	low-medium	low-medium	low	8	278	35	7	2	11	110	104	4	1	4	0	2	0.733	0.5	0.0	1	3.5		
weka.gui.knowledgeflow.steps.NoteEditorDialog	NoteEditorDialog	medium-high	low	low	low	2	13	11	6	0	3	20	17	1	1	3	0	3	1.0	0.333	0.0	0	6.0		
weka.gui.knowledgeflow.steps.SaverStepEditorDialog	SaverStepEditorDialog	very-high	low-medium	low-medium	low	6	270	24	7	0	10	75	69	4	1	5	0	0	0.9	0.533	1.0	1	0.0		
weka.gui.knowledgeflow.steps.ScatterPlotMatrixInteractiveView	ScatterPlotMatrixInteractiveView	medium-high	medium-high	low-medium	low	11	142	30	6	0	6	102	96	4	1	4	0	2	1.0	0.375	0.833	0	3.0		
weka.gui.knowledgeflow.steps.SendToPerspectiveStepEditorDialog	SendToPerspectiveStepEditorDialog	high	low-medium	low	low	6	153	16	7	0	4	28	25	1	1	2	0	2	1.0	0.25	0.0	0	7.0		
