QualifiedName	Name	Complexity	Coupling	Size	Lack of Cohesion	CBO	RFC	SRFC	DIT	NOC	WMC	LOC	CMLOC	NOF	NOSF	NOM	NOSM	NORM	LCOM	LCAM	LTCC	ATFD	SI	Coverage	
org.jfree.data.KeyedObjects2D<R,C>	KeyedObjects2D	medium-high	low	low-medium	low-medium	3	47	31	1	0	57	178	172	3	1	22	0	0	0.544	0.618	0.459	0	0.0		
org.jfree.data.KeyedValue<K>	KeyedValue	low	low	low	low	0	1	0	1	2	1	2	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.KeyedValueComparator	KeyedValueComparator	low	low	low-medium	low	4	10	6	1	0	18	55	52	2	0	4	0	0	0.333	0.562	0.167	0	0.0		
org.jfree.data.KeyedValueComparatorType	KeyedValueComparatorType	low-medium	low	low	low	0	0	0	2	0	0	3	0	0	2	0	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.KeyedValues<K>	KeyedValues	low	low	low	low	0	4	0	1	2	4	5	4	0	0	4	0	0	0.0	0.417	0.0	0	0.0		
org.jfree.data.KeyedValues2D<R,C>	KeyedValues2D	low	low	low	low	0	7	0	1	2	7	9	7	0	0	7	0	0	0.0	0.536	0.0	0	0.0		
org.jfree.data.KeyedValues2DItemKey<R,C>	KeyedValues2DItemKey	low	low	low-medium	low-medium	3	18	10	1	0	13	54	49	2	0	8	0	0	0.143	0.7	0.036	0	0.0		
org.jfree.data.KeyedValuesItemKey<K>	KeyedValuesItemKey	low	low	low	low	2	12	6	1	0	9	35	32	1	0	6	0	0	0.0	0.556	0.0	0	0.0		
org.jfree.data.Range	Range	medium-high	low	low-medium	low-medium	1	28	15	1	1	52	138	134	2	1	13	10	0	0.424	0.609	0.658	0	0.0		
org.jfree.data.RangeInfo	RangeInfo	low	low	low	low	1	3	0	1	6	3	4	3	0	0	3	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.RangeType	RangeType	low-medium	low	low	low	0	0	0	2	0	0	4	0	0	3	0	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.UnknownKeyException	UnknownKeyException	medium-high	low	low	low	0	1	0	5	0	1	3	2	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.Value	Value	low	low	low	low	0	1	0	1	2	1	2	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.Values	Values	low	low	low	low	0	2	0	1	1	2	3	2	0	0	2	0	0	0.0	0.25	0.0	0	0.0		
org.jfree.data.Values2D	Values2D	low	low	low	low	0	3	0	1	1	3	4	3	0	0	3	0	0	0.0	0.333	0.0	0	0.0		
<Package>org.jfree.data.category	org.jfree.data.category	low-medium	low-medium	low-medium	low						209	605													
org.jfree.data.category.CategoryDataset<R,C>	CategoryDataset	low	low	low	low	0	0	0	1	7	0	2	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.category.CategoryRangeInfo	CategoryRangeInfo	low	low	low	low	1	1	0	1	0	1	3	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.category.CategoryToPieDataset	CategoryToPieDataset	low-medium	low	low-medium	medium-high	4	31	20	2	0	41	105	99	3	1	12	0	0	0.556	0.75	0.424	0	0.0		
org.jfree.data.category.DefaultCategoryDataset<R,C>	DefaultCategoryDataset	low-medium	low	low-medium	low-medium	1	91	38	2	1	35	102	97	1	1	25	0	0	0.525	0.691	0.3	0	0.0		
org.jfree.data.category.DefaultIntervalCategoryDataset	DefaultIntervalCategoryDataset	medium-high	low	medium-high	medium-high	4	49	23	3	0	92	280	274	4	0	31	2	0	0.638	0.719	0.756	0	0.0		
org.jfree.data.category.IntervalCategoryDataset<R,C>	IntervalCategoryDataset	low	low	low	low	0	4	0	1	2	4	6	4	0	0	4	0	0	0.0	0.375	0.0	0	0.0		
org.jfree.data.category.SlidingCategoryDataset<R,C>	SlidingCategoryDataset	low-medium	low	low-medium	medium-high	2	40	19	2	0	36	107	102	3	0	20	0	0	0.456	0.733	0.234	0	0.0		
<Package>org.jfree.data.flow	org.jfree.data.flow	low	low	low-medium	low						104	280													
org.jfree.data.flow.DefaultFlowDataset<K>	DefaultFlowDataset	low-medium	low	low-medium	medium-high	4	53	29	2	0	44	124	118	4	0	17	0	0	0.712	0.728	0.713	2	0.0		
org.jfree.data.flow.FlowDataset<K>	FlowDataset	low	low	low	low-medium	2	8	0	1	1	8	9	8	0	0	8	0	0	0.0	0.667	0.0	0	0.0		
org.jfree.data.flow.FlowDatasetUtils	FlowDatasetUtils	low-medium	low	low-medium	low	4	17	10	1	0	26	63	62	0	0	1	6	0	0.0	0.357	0.0	0	0.0		
org.jfree.data.flow.FlowKey<K>	FlowKey	low	low	low	low-medium	2	13	5	1	0	14	46	41	3	1	8	0	0	0.542	0.656	0.357	0	0.0		
org.jfree.data.flow.NodeKey<K>	NodeKey	low	low	low	low-medium	2	12	5	1	0	12	38	34	2	1	7	0	0	0.533	0.643	0.333	0	0.0		
<Package>org.jfree.data.function	org.jfree.data.function	low	low	low	low						37	120													
org.jfree.data.function.Function2D	Function2D	low	low	low	low	0	1	0	1	4	1	2	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.function.LineFunction2D	LineFunction2D	low	low	low	low	1	8	1	1	0	9	29	26	2	0	6	0	0	0.2	0.5	0.067	0	0.0		
org.jfree.data.function.NormalDistributionFunction2D	NormalDistributionFunction2D	low	low	low	low	1	10	3	1	0	10	36	31	4	0	6	0	0	0.55	0.5	0.133	0	0.0		
org.jfree.data.function.PolynomialFunction2D	PolynomialFunction2D	low	low	low	low	2	11	4	1	0	8	24	22	1	0	6	0	0	0.0	0.5	0.0	0	0.0		
org.jfree.data.function.PowerFunction2D	PowerFunction2D	low	low	low	low	1	9	2	1	0	9	29	26	2	0	6	0	0	0.2	0.5	0.067	0	0.0		
<Package>org.jfree.data.gantt	org.jfree.data.gantt	low-medium	low-medium	low-medium	low						222	723													
org.jfree.data.gantt.GanttCategoryDataset<R,C>	GanttCategoryDataset	low	low	low	low	0	10	0	1	2	10	12	10	0	0	10	0	0	0.0	0.3	0.0	0	0.0		
org.jfree.data.gantt.SlidingGanttCategoryDataset	SlidingGanttCategoryDataset	medium-high	low	medium-high	low-medium	2	59	25	2	0	63	208	203	3	0	33	0	0	0.417	0.63	0.137	0	0.0		
org.jfree.data.gantt.Task	Task	low-medium	low	low-medium	high	3	25	10	1	0	22	66	60	4	1	16	0	0	0.717	0.806	0.65	0	0.0		
org.jfree.data.gantt.TaskSeries<K>	TaskSeries	low-medium	low	low-medium	medium-high	3	39	15	2	0	17	53	51	1	0	11	0	0	0.0	0.742	0.0	1	0.0		
org.jfree.data.gantt.TaskSeriesCollection<R,C>	TaskSeriesCollection	medium-high	low-medium	medium-high	medium-high	7	83	45	3	0	66	242	235	2	1	38	0	1	0.64	0.711	0.658	2	0.079		
org.jfree.data.gantt.XYTaskDataset	XYTaskDataset	medium-high	low-medium	medium-high	medium-high	7	68	29	4	0	44	142	137	3	0	31	0	2	0.621	0.742	0.737	1	0.258		
<Package>org.jfree.data.general	org.jfree.data.general	medium-high	medium-high	medium-high	low						540	1614													
org.jfree.data.general.AbstractDataset	AbstractDataset	low	low	low	medium-high	2	22	12	1	14	16	47	42	2	1	12	0	0	0.704	0.774	0.667	0	0.0		
org.jfree.data.general.AbstractSeriesDataset<S>	AbstractSeriesDataset	low-medium	low	low	low	1	10	4	2	3	7	20	16	0	1	5	0	0	0.0	0.6	0.0	0	0.0		
org.jfree.data.general.Dataset	Dataset	low	low	low	low	1	2	0	1	7	2	3	2	0	0	2	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.general.DatasetChangeEvent	DatasetChangeEvent	low-medium	low	low	low	1	2	0	2	0	2	7	5	1	0	2	0	0	0.0	0.333	0.0	0	0.0		
org.jfree.data.general.DatasetChangeListener	DatasetChangeListener	low	low	low	low	1	1	0	1	6	1	2	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.general.DatasetUtils	DatasetUtils	very-high	high	high	high	29	174	90	1	0	344	1069	1068	0	0	1	57	0	0.0	0.853	0.0	0	0.0		
org.jfree.data.general.DefaultHeatMapDataset	DefaultHeatMapDataset	low-medium	low	low-medium	low-medium	1	28	8	2	0	36	99	90	7	0	15	0	0	0.738	0.64	0.695	0	0.0		
org.jfree.data.general.DefaultKeyedValueDataset	DefaultKeyedValueDataset	low-medium	low	low-medium	low-medium	3	18	6	2	0	21	53	49	1	1	10	0	0	0.583	0.66	0.533	0	0.0		
org.jfree.data.general.DefaultKeyedValues2DDataset<R,C>	DefaultKeyedValues2DDataset	low-medium	low	low	low	0	0	0	3	0	0	4	0	0	1	0	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.general.DefaultKeyedValuesDataset<K>	DefaultKeyedValuesDataset	low-medium	low	low	low	0	0	0	3	0	0	3	0	0	1	0	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.general.DefaultPieDataset<K>	DefaultPieDataset	low-medium	low	low-medium	medium-high	5	71	30	2	1	29	85	81	1	1	19	0	0	0.533	0.75	0.298	1	0.0		
org.jfree.data.general.DefaultValueDataset	DefaultValueDataset	low-medium	low	low	low-medium	1	14	5	2	0	10	28	24	1	1	7	0	0	0.625	0.607	0.524	0	0.0		
org.jfree.data.general.HeatMapDataset	HeatMapDataset	low	low	low	low	0	10	0	1	1	10	11	10	0	0	10	0	0	0.0	0.3	0.0	0	0.0		
org.jfree.data.general.HeatMapUtils	HeatMapUtils	low	low-medium	low	low	6	50	11	1	0	7	33	32	0	0	0	3	0	0.0	0.267	0.0	0	0.0		
org.jfree.data.general.KeyedValueDataset	KeyedValueDataset	low	low	low	low	0	0	0	1	1	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.general.KeyedValues2DDataset<R,C>	KeyedValues2DDataset	low	low	low	low	0	0	0	1	1	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.general.KeyedValuesDataset<K>	KeyedValuesDataset	low	low	low	low	0	0	0	1	1	0	2	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.general.PieDataset<K>	PieDataset	low	low	low	low	0	0	0	1	3	0	2	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.general.Series<K>	Series	low	low	low-medium	medium-high	4	21	12	1	6	20	55	49	3	1	13	0	0	0.778	0.756	0.873	0	0.0		
org.jfree.data.general.SeriesChangeEvent	SeriesChangeEvent	low-medium	low	low	low	0	1	0	2	0	1	4	2	0	1	1	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.general.SeriesChangeListener	SeriesChangeListener	low	low	low	low	1	1	0	1	2	1	2	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.general.SeriesDataset<S>	SeriesDataset	low	low	low	low	0	3	0	1	2	3	4	3	0	0	3	0	0	0.0	0.444	0.0	0	0.0		
org.jfree.data.general.SeriesException	SeriesException	medium-high	low	low	low	0	1	0	4	0	1	4	2	0	1	1	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.general.ValueDataset	ValueDataset	low	low	low	low	0	0	0	1	1	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.general.WaferMapDataset	WaferMapDataset	low-medium	low	low-medium	low-medium	1	42	15	2	0	29	74	66	6	1	19	0	0	0.835	0.642	0.854	0	0.0		
<Package>org.jfree.data.io	org.jfree.data.io	low	low	low	low						16	70													
org.jfree.data.io.CSV	CSV	low	low	low-medium	low-medium	2	33	13	1	0	16	70	67	2	0	6	0	0	0.5	0.639	1.0	0	0.0		
<Package>org.jfree.data.json	org.jfree.data.json	low	low	low	low						16	74													
org.jfree.data.json.JSONUtils	JSONUtils	low	low	low-medium	low	4	43	12	1	0	16	74	73	0	0	0	4	0	0.0	0.375	0.0	0	0.0		
<Package>org.jfree.data.json.impl	org.jfree.data.json.impl	low	low	low	low						77	228													
org.jfree.data.json.impl.JSONArray	JSONArray	medium-high	low	low	low	1	39	13	4	0	13	50	47	0	1	3	2	0	0.0	0.4	0.0	0	0.0		
org.jfree.data.json.impl.JSONAware	JSONAware	low	low	low	low	0	1	0	1	2	1	2	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.json.impl.JSONObject	JSONObject	low-medium	low	low-medium	low-medium	1	40	20	3	0	14	61	58	0	1	3	4	0	0.0	0.619	0.0	0	0.0		
org.jfree.data.json.impl.JSONStreamAware	JSONStreamAware	low	low	low	low	0	1	0	1	2	1	2	1	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.json.impl.JSONValue	JSONValue	low-medium	low	low-medium	low	4	36	22	1	0	48	113	112	0	0	0	4	0	0.0	0.5	0.0	0	0.0		
<Package>org.jfree.data.resources	org.jfree.data.resources	low	low	low-medium	low						6	48													
org.jfree.data.resources.DataPackageResources	DataPackageResources	low-medium	low	low	low	0	1	0	3	0	1	8	3	0	1	1	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.resources.DataPackageResources_de	DataPackageResources_de	low-medium	low	low	low	0	1	0	3	0	1	8	3	0	1	1	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.resources.DataPackageResources_es	DataPackageResources_es	low-medium	low	low	low	0	1	0	3	0	1	8	3	0	1	1	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.resources.DataPackageResources_fr	DataPackageResources_fr	low-medium	low	low	low	0	1	0	3	0	1	8	3	0	1	1	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.resources.DataPackageResources_pl	DataPackageResources_pl	low-medium	low	low	low	0	1	0	3	0	1	8	3	0	1	1	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.resources.DataPackageResources_ru	DataPackageResources_ru	low-medium	low	low	low	0	1	0	3	0	1	8	3	0	1	1	0	0	0.0	0.0	0.0	0	0.0		
<Package>org.jfree.data.statistics	org.jfree.data.statistics	medium-high	medium-high	medium-high	low						587	1959													
org.jfree.data.statistics.BoxAndWhiskerCalculator	BoxAndWhiskerCalculator	low-medium	low	low-medium	low	3	18	14	1	0	21	79	78	0	0	0	4	0	0.0	0.25	0.0	0	0.0		
org.jfree.data.statistics.BoxAndWhiskerCategoryDataset<R,C>	BoxAndWhiskerCategoryDataset	low	low	low	low	0	18	0	1	1	18	20	18	0	0	18	0	0	0.0	0.375	0.0	0	0.0		
org.jfree.data.statistics.BoxAndWhiskerItem	BoxAndWhiskerItem	low-medium	low	low-medium	medium-high	0	19	5	1	0	26	93	82	9	1	14	0	0	0.75	0.729	0.593	0	0.0		
org.jfree.data.statistics.BoxAndWhiskerXYDataset<S>	BoxAndWhiskerXYDataset	low	low	low	low	0	11	0	1	1	11	13	11	0	0	11	0	0	0.0	0.091	0.0	0	0.0		
org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset<R,C>	DefaultBoxAndWhiskerCategoryDataset	medium-high	low	high	medium-high	4	116	43	2	0	90	319	309	7	0	45	0	0	0.801	0.733	0.248	1	0.0		
org.jfree.data.statistics.DefaultBoxAndWhiskerXYDataset<S>	DefaultBoxAndWhiskerXYDataset	medium-high	low	low-medium	medium-high	4	52	21	4	0	49	177	166	8	0	28	0	0	0.84	0.768	0.646	1	0.0		
org.jfree.data.statistics.DefaultMultiValueCategoryDataset<R,C>	DefaultMultiValueCategoryDataset	low-medium	low	low-medium	medium-high	3	64	26	2	0	44	141	134	4	0	20	0	0	0.711	0.781	0.253	0	0.0		
org.jfree.data.statistics.DefaultStatisticalCategoryDataset<R,C>	DefaultStatisticalCategoryDataset	medium-high	low	low-medium	medium-high	4	90	37	2	0	86	280	264	13	0	30	0	0	0.818	0.754	0.367	1	0.0		
org.jfree.data.statistics.HistogramBin	HistogramBin	low	low	low	low	0	11	2	1	0	13	45	40	3	1	9	0	0	0.607	0.593	0.417	0	0.0		
org.jfree.data.statistics.HistogramDataset	HistogramDataset	medium-high	low	low-medium	low-medium	4	40	22	5	0	45	155	149	2	1	22	0	0	0.639	0.674	0.757	1	0.0		
org.jfree.data.statistics.HistogramType	HistogramType	low-medium	low	low	low	0	0	0	2	0	0	4	0	0	3	0	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.statistics.MeanAndStandardDeviation	MeanAndStandardDeviation	low	low	low	low-medium	0	13	4	1	0	15	45	41	2	1	9	0	0	0.571	0.667	0.333	0	0.0		
org.jfree.data.statistics.MultiValueCategoryDataset<R,C>	MultiValueCategoryDataset	low	low	low	low	0	2	0	1	1	2	4	2	0	0	2	0	0	0.0	0.375	0.0	0	0.0		
org.jfree.data.statistics.Regression	Regression	low-medium	low	low-medium	low	2	15	10	1	0	37	183	182	0	0	0	6	0	0.0	0.375	0.0	0	0.0		
org.jfree.data.statistics.SimpleHistogramBin	SimpleHistogramBin	low-medium	low	low-medium	medium-high	0	15	3	1	0	35	92	84	5	1	12	0	0	0.574	0.722	0.485	0	0.0		
org.jfree.data.statistics.SimpleHistogramDataset<K>	SimpleHistogramDataset	medium-high	low-medium	low-medium	medium-high	7	59	26	5	0	44	130	123	3	1	28	0	7	0.683	0.745	0.762	1	1.25		
org.jfree.data.statistics.StatisticalCategoryDataset<R,C>	StatisticalCategoryDataset	low	low	low	low	0	4	0	1	1	4	6	4	0	0	4	0	0	0.0	0.375	0.0	0	0.0		
org.jfree.data.statistics.Statistics	Statistics	low-medium	low	low-medium	low	1	23	16	1	0	47	173	172	0	0	0	13	0	0.0	0.577	0.0	0	0.0		
<Package>org.jfree.data.time	org.jfree.data.time	medium-high	medium-high	medium-high	low						999	3390													
org.jfree.data.time.DateRange	DateRange	low-medium	low	low	low-medium	0	14	7	2	0	9	29	25	2	1	9	0	0	0.667	0.667	0.694	0	0.0		
org.jfree.data.time.Day	Day	low-medium	low	low-medium	high	2	54	25	2	0	33	137	124	3	5	23	1	0	0.908	0.819	0.577	0	0.0		
org.jfree.data.time.DynamicTimeSeriesCollection	DynamicTimeSeriesCollection	medium-high	low	high	medium-high	5	58	24	5	0	89	302	266	19	3	42	0	1	0.923	0.721	0.825	0	0.119		
org.jfree.data.time.FixedMillisecond	FixedMillisecond	low-medium	low	low-medium	medium-high	0	19	3	2	0	24	78	74	1	1	17	0	2	0.538	0.706	0.331	0	0.235		
org.jfree.data.time.Hour	Hour	low-medium	low	low-medium	high	2	62	31	2	0	38	147	139	4	3	23	1	0	0.786	0.819	0.536	0	0.0		
org.jfree.data.time.Millisecond	Millisecond	low-medium	low	low-medium	medium-high	4	63	27	2	0	36	147	137	6	3	19	0	0	0.692	0.783	0.684	2	0.0		
org.jfree.data.time.Minute	Minute	low-medium	low	low-medium	high	3	64	30	2	0	38	158	149	5	3	21	1	0	0.772	0.813	0.597	1	0.0		
org.jfree.data.time.Month	Month	low-medium	low	low-medium	high	4	53	24	2	0	50	172	166	4	1	21	3	0	0.689	0.81	0.481	1	0.0		
org.jfree.data.time.MovingAverage	MovingAverage	low-medium	low-medium	low-medium	low	8	93	25	1	0	33	122	121	0	0	0	6	0	0.0	0.537	0.0	2	0.0		
org.jfree.data.time.Quarter	Quarter	low-medium	low	low-medium	high	3	45	22	2	0	37	147	131	4	5	21	1	0	0.79	0.813	0.481	1	0.0		
org.jfree.data.time.RegularTimePeriod	RegularTimePeriod	low-medium	low	low-medium	medium-high	1	30	17	1	10	33	77	73	0	2	14	5	0	0.5	0.759	1.0	0	0.0		
org.jfree.data.time.Second	Second	low-medium	low	low-medium	high	4	66	30	2	0	41	146	137	5	3	19	1	0	0.692	0.806	0.747	1	0.0		
org.jfree.data.time.SimpleTimePeriod	SimpleTimePeriod	low	low	low-medium	low-medium	0	13	6	1	0	20	64	60	2	1	9	0	0	0.667	0.639	0.694	0	0.0		
org.jfree.data.time.TimePeriod	TimePeriod	low	low	low	low	0	2	0	1	2	2	3	2	0	0	2	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.time.TimePeriodAnchor	TimePeriodAnchor	low-medium	low	low	low	0	0	0	2	0	0	4	0	0	3	0	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.time.TimePeriodFormatException	TimePeriodFormatException	medium-high	low	low	low	0	1	0	5	0	1	3	2	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.time.TimePeriodValue	TimePeriodValue	low	low	low	low-medium	2	14	7	1	0	18	47	43	2	1	9	0	0	0.6	0.667	0.639	0	0.0		
org.jfree.data.time.TimePeriodValues<S>	TimePeriodValues	low-medium	low	low-medium	medium-high	4	47	24	2	0	45	160	150	7	1	22	0	1	0.786	0.784	0.858	1	0.091		
org.jfree.data.time.TimePeriodValuesCollection	TimePeriodValuesCollection	medium-high	low-medium	low-medium	medium-high	7	59	35	5	0	42	153	148	2	1	23	0	0	0.619	0.739	0.675	4	0.0		
org.jfree.data.time.TimeSeries<S>	TimeSeries	very-high	low-medium	very-high	high	7	121	72	2	0	146	440	431	6	1	54	0	0	0.74	0.86	0.745	1	0.0		
org.jfree.data.time.TimeSeriesCollection<S>	TimeSeriesCollection	medium-high	low-medium	medium-high	high	10	107	50	5	0	72	237	229	3	1	38	0	2	0.667	0.863	0.68	3	0.263		
org.jfree.data.time.TimeSeriesDataItem	TimeSeriesDataItem	low	low	low	medium-high	2	17	9	1	0	16	46	41	2	1	9	0	0	0.6	0.704	0.639	0	0.0		
org.jfree.data.time.TimeSeriesTableModel	TimeSeriesTableModel	low-medium	low	low-medium	low-medium	3	39	9	2	0	28	82	76	4	0	11	0	4	0.625	0.682	0.873	0	0.727		
org.jfree.data.time.TimeTableXYDataset	TimeTableXYDataset	medium-high	low-medium	medium-high	high	8	104	40	5	0	52	162	155	4	0	33	0	3	0.65	0.815	0.73	1	0.455		
org.jfree.data.time.Week	Week	medium-high	low	low-medium	high	3	50	29	2	0	62	226	218	4	3	21	4	0	0.737	0.809	0.481	1	0.0		
org.jfree.data.time.Year	Year	low-medium	low	low-medium	medium-high	1	34	14	2	0	29	101	94	3	3	18	1	0	0.833	0.789	0.532	0	0.0		
<Package>org.jfree.data.time.ohlc	org.jfree.data.time.ohlc	low	low	low	low						73	231													
org.jfree.data.time.ohlc.OHLC	OHLC	low	low	low	low	1	9	1	1	0	13	42	37	4	0	7	0	0	0.5	0.571	0.286	0	0.0		
org.jfree.data.time.ohlc.OHLCItem	OHLCItem	low-medium	low	low	low	2	13	7	2	0	11	32	31	0	0	7	0	0	0.0	0.571	0.0	1	0.0		
org.jfree.data.time.ohlc.OHLCSeries<S>	OHLCSeries	low-medium	low	low	low-medium	4	37	14	3	0	8	24	23	0	0	6	0	0	0.0	0.639	0.0	0	0.0		
org.jfree.data.time.ohlc.OHLCSeriesCollection	OHLCSeriesCollection	medium-high	low-medium	low-medium	medium-high	9	77	38	4	0	41	133	129	2	0	28	0	1	0.471	0.702	0.687	1	0.143		
<Package>org.jfree.data.xml	org.jfree.data.xml	low	low-medium	low-medium	low						78	300													
org.jfree.data.xml.CategoryDatasetHandler	CategoryDatasetHandler	low-medium	low-medium	low	low	6	38	8	3	0	9	31	29	1	0	5	0	2	0.0	0.6	0.4	0	1.2		
org.jfree.data.xml.CategorySeriesHandler	CategorySeriesHandler	low-medium	low-medium	low	low	6	37	10	2	0	9	40	35	3	0	5	0	2	0.583	0.6	0.4	1	0.8		
org.jfree.data.xml.DatasetReader	DatasetReader	low	low	low	low	5	13	10	1	0	10	46	44	0	1	0	6	0	0.0	0.542	0.933	2	0.0		
org.jfree.data.xml.DatasetTags	DatasetTags	low	low	low	low	0	0	0	1	7	0	7	0	0	6	0	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.xml.ItemHandler	ItemHandler	low-medium	low-medium	low	medium-high	7	28	5	2	0	11	45	40	4	0	7	0	2	0.625	0.714	0.381	0	0.571		
org.jfree.data.xml.KeyHandler	KeyHandler	low-medium	low	low	low-medium	5	17	11	2	0	9	37	33	3	0	6	0	3	0.583	0.69	0.667	0	1.0		
org.jfree.data.xml.PieDatasetHandler	PieDatasetHandler	low-medium	low	low	low	5	28	8	3	0	9	29	27	1	0	5	0	2	0.0	0.6	0.4	0	1.2		
org.jfree.data.xml.RootHandler	RootHandler	low-medium	low	low	low-medium	0	11	6	2	2	10	24	22	1	0	6	0	1	0.0	0.625	0.333	0	0.333		
org.jfree.data.xml.ValueHandler	ValueHandler	low-medium	low	low	low-medium	4	17	11	2	0	11	41	37	3	0	6	0	3	0.5	0.69	0.5	0	1.0		
<Package>org.jfree.data.xy	org.jfree.data.xy	medium-high	high	very-high	low						980	3072													
org.jfree.data.xy.AbstractIntervalXYDataset<S>	AbstractIntervalXYDataset	medium-high	low	low	low	0	9	5	4	14	8	31	28	0	0	4	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.xy.AbstractXYDataset<S>	AbstractXYDataset	low-medium	low	low	low	1	6	3	3	10	5	19	17	0	0	3	0	0	0.0	0.167	0.0	0	0.0		
org.jfree.data.xy.AbstractXYZDataset<S>	AbstractXYZDataset	medium-high	low	low	low	0	3	2	4	2	2	9	7	0	0	1	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.xy.CategoryTableXYDataset	CategoryTableXYDataset	medium-high	low	low-medium	medium-high	5	116	33	5	0	33	101	96	2	0	27	0	0	0.452	0.725	0.593	1	0.0		
org.jfree.data.xy.DefaultHighLowDataset	DefaultHighLowDataset	medium-high	low	low-medium	low-medium	1	23	10	4	0	34	115	106	7	0	18	1	0	0.771	0.658	0.871	0	0.0		
org.jfree.data.xy.DefaultIntervalXYDataset<S>	DefaultIntervalXYDataset	medium-high	low	low-medium	low-medium	4	40	20	5	0	38	154	149	2	0	20	0	6	0.346	0.63	0.563	0	1.5		
org.jfree.data.xy.DefaultOHLCDataset	DefaultOHLCDataset	medium-high	low	low-medium	low-medium	1	33	17	4	0	29	94	90	2	0	20	0	0	0.458	0.62	0.642	1	0.0		
org.jfree.data.xy.DefaultTableXYDataset<S>	DefaultTableXYDataset	medium-high	low-medium	medium-high	medium-high	8	137	57	5	0	69	212	203	5	0	36	0	1	0.693	0.792	0.642	3	0.139		
org.jfree.data.xy.DefaultWindDataset	DefaultWindDataset	medium-high	low	low-medium	low	2	25	15	4	0	28	92	88	2	0	12	1	0	0.375	0.6	0.603	1	0.0		
org.jfree.data.xy.DefaultXYDataset<S>	DefaultXYDataset	medium-high	low	low-medium	low-medium	4	31	17	4	0	30	109	104	2	0	15	0	3	0.273	0.653	0.448	0	0.8		
org.jfree.data.xy.DefaultXYZDataset<S>	DefaultXYZDataset	medium-high	low	low-medium	low-medium	4	34	18	5	0	30	119	115	2	0	17	0	4	0.25	0.647	0.463	0	1.176		
org.jfree.data.xy.IntervalXYDataset<S>	IntervalXYDataset	low	low	low	low	0	8	0	1	15	8	9	8	0	0	8	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.xy.IntervalXYDelegate	IntervalXYDelegate	low-medium	low-medium	low-medium	medium-high	6	43	20	1	0	43	127	119	5	1	22	0	0	0.765	0.753	0.716	1	0.0		
org.jfree.data.xy.IntervalXYZDataset<S>	IntervalXYZDataset	low	low	low	low	0	6	0	1	0	6	8	6	0	0	6	0	0	0.0	0.0	0.0	0	0.0		
org.jfree.data.xy.MatrixSeries<K>	MatrixSeries	low-medium	low	low-medium	low-medium	0	18	8	2	1	20	51	47	1	1	11	0	0	0.6	0.636	0.727	0	0.0		
org.jfree.data.xy.MatrixSeriesCollection<S>	MatrixSeriesCollection	medium-high	low	low-medium	low	4	53	22	5	0	23	77	72	1	1	16	0	0	0.542	0.578	0.35	1	0.0		
