QualifiedName	Name	Complexity	Coupling	Size	Lack of Cohesion	CBO	RFC	SRFC	DIT	NOC	WMC	LOC	CMLOC	NOF	NOSF	NOM	NOSM	NORM	LCOM	LCAM	LTCC	ATFD	SI	Coverage	
org.argouml.core.propertypanels.ui.UMLStubStateComboBoxModel	UMLStubStateComboBoxModel	low-medium	low	low-medium	low	3	56	21	3	0	13	59	42	0	1	5	0	0	0.0	0.467	0.0	1	0.0		
org.argouml.core.propertypanels.ui.UMLSubmachineStateComboBoxModel	UMLSubmachineStateComboBoxModel	low-medium	low	low	low	5	49	12	3	0	6	33	20	0	1	5	0	0	0.0	0.467	0.0	2	0.0		
org.argouml.core.propertypanels.ui.UMLSynchStateBoundDocument	UMLSynchStateBoundDocument	medium-high	low	low	low	3	29	11	4	0	7	24	22	0	1	4	0	0	0.0	0.5	0.0	1	0.0		
org.argouml.core.propertypanels.ui.UMLTagDefinitionTypedValuesListModel	UMLTagDefinitionTypedValuesListModel	medium-high	low	low	low	2	34	11	4	0	7	21	19	0	0	3	0	0	0.0	0.167	0.0	0	0.0		
org.argouml.core.propertypanels.ui.UMLTemplateParameterDefaultElementComboBoxModel	UMLTemplateParameterDefaultElementComboBoxModel	low-medium	low-medium	low	low	8	60	18	3	0	11	39	37	0	1	7	0	2	0.0	0.524	0.0	1	0.857		
org.argouml.core.propertypanels.ui.UMLTemplateParameterParameterComboBoxModel	UMLTemplateParameterParameterComboBoxModel	low-medium	low-medium	low	low	8	61	20	3	0	12	46	40	0	2	7	0	2	0.0	0.357	1.0	1	0.857		
org.argouml.core.propertypanels.ui.UMLTemplateParameterParameterListModel	UMLTemplateParameterParameterListModel	medium-high	low	low	low	2	27	6	4	0	3	9	8	0	0	3	0	0	0.0	0.333	0.0	0	0.0		
org.argouml.core.propertypanels.ui.UMLTemplateParameterTemplateListModel	UMLTemplateParameterTemplateListModel	medium-high	low	low	low	2	27	6	4	0	3	9	8	0	0	3	0	0	0.0	0.333	0.0	0	0.0		
org.argouml.core.propertypanels.ui.UMLTextArea	UMLTextArea	medium-high	low	low	low	5	32	11	6	0	3	15	11	0	1	3	0	1	0.0	0.444	0.0	0	2.0		
org.argouml.core.propertypanels.ui.UMLTextField	UMLTextField	medium-high	low	low	low	5	32	11	6	0	3	15	11	0	1	3	0	1	0.0	0.444	0.0	0	2.0		
org.argouml.core.propertypanels.ui.UMLTimeExpressionModel	UMLTimeExpressionModel	low-medium	low	low	low	4	14	8	2	0	5	16	13	0	1	4	0	0	0.0	0.417	1.0	1	0.0		
org.argouml.core.propertypanels.ui.UMLTransitionSourceListModel	UMLTransitionSourceListModel	medium-high	low	low	low	2	27	6	4	0	3	9	8	0	0	3	0	0	0.0	0.333	0.0	0	0.0		
org.argouml.core.propertypanels.ui.UMLTransitionStateListModel	UMLTransitionStateListModel	medium-high	low	low	low	2	27	6	4	0	3	9	8	0	0	3	0	0	0.0	0.333	0.0	0	0.0		
org.argouml.core.propertypanels.ui.UMLTransitionStatemachineListModel	UMLTransitionStatemachineListModel	medium-high	low	low	low	2	27	6	4	0	3	10	8	0	0	3	0	0	0.0	0.333	0.0	0	0.0		
org.argouml.core.propertypanels.ui.UMLTransitionTargetListModel	UMLTransitionTargetListModel	medium-high	low	low	low	2	27	6	4	0	3	9	8	0	0	3	0	0	0.0	0.333	0.0	0	0.0		
org.argouml.core.propertypanels.ui.UMLTransitionTriggerComboBoxModel	UMLTransitionTriggerComboBoxModel	low-medium	low-medium	low-medium	low	7	63	23	3	0	12	61	50	0	0	8	0	3	0.0	0.542	0.0	1	1.125		
org.argouml.core.propertypanels.ui.UMLUseCaseExtendListModel	UMLUseCaseExtendListModel	medium-high	low	low	low	2	32	6	4	0	3	8	7	0	0	3	0	0	0.0	0.167	0.0	0	0.0		
org.argouml.core.propertypanels.ui.UMLUseCaseIncludeListModel	UMLUseCaseIncludeListModel	medium-high	low	low	low	2	32	6	4	0	3	8	7	0	0	3	0	0	0.0	0.167	0.0	0	0.0		
org.argouml.core.propertypanels.ui.UMLValueSpecificationModel	UMLValueSpecificationModel	low-medium	low-medium	low-medium	low-medium	7	46	33	1	0	25	78	68	5	2	15	0	0	0.771	0.68	0.822	1	0.0		
org.argouml.core.propertypanels.ui.UMLValueSpecificationPanel	UMLValueSpecificationPanel	medium-high	low	low-medium	low	4	28	22	5	0	13	76	68	4	2	4	0	0	0.833	0.417	1.0	1	0.0		
org.argouml.core.propertypanels.ui.UMLValueSpecificationPanelOptional	UMLValueSpecificationPanelOptional	medium-high	low	low	low	2	20	11	5	0	3	36	29	3	1	3	0	0	0.75	0.5	0.333	0	0.0		
